data,horaEntrada,hora,minuto,tempogasto,HoraSaida,usouVoucher
6/3/2023,13:30:00,13,30,23,13:53:00,0
6/3/2023,09:24:00,9,24,5,09:29:00,0
6/3/2023,08:00:00,8,0,28,08:28:00,0
6/3/2023,12:25:00,12,25,44,13:09:00,0
6/3/2023,15:31:00,15,31,41,16:12:00,1
6/3/2023,09:43:00,9,43,37,10:20:00,1
6/3/2023,14:35:00,14,35,13,14:48:00,0
6/3/2023,14:36:00,14,36,24,15:00:00,1
6/3/2023,12:17:00,12,17,43,13:00:00,0
6/3/2023,16:51:00,16,51,24,17:15:00,0
6/3/2023,19:18:00,19,18,26,19:44:00,0
6/3/2023,17:47:00,17,47,4,17:51:00,1
6/3/2023,11:29:00,11,29,16,11:45:00,0
6/3/2023,17:00:00,17,0,11,17:11:00,1
6/3/2023,19:25:00,19,25,36,20:01:00,1
6/3/2023,16:13:00,16,13,33,16:46:00,0
6/3/2023,13:02:00,13,2,8,13:10:00,0
6/3/2023,07:57:00,7,57,42,08:39:00,1
6/3/2023,08:39:00,8,39,33,09:12:00,1
6/3/2023,20:49:00,20,49,42,21:31:00,1
6/3/2023,15:45:00,15,45,14,15:59:00,1
6/3/2023,16:17:00,16,17,38,16:55:00,1
6/3/2023,16:46:00,16,46,17,17:03:00,1
6/3/2023,10:58:00,10,58,34,11:32:00,1
6/3/2023,11:39:00,11,39,16,11:55:00,0
6/3/2023,11:09:00,11,9,30,11:39:00,1
6/3/2023,19:44:00,19,44,37,20:21:00,0
6/3/2023,09:17:00,9,17,24,09:41:00,1
6/3/2023,17:03:00,17,3,13,17:16:00,0
6/3/2023,13:22:00,13,22,4,13:26:00,0
6/3/2023,18:33:00,18,33,31,19:04:00,1
6/3/2023,19:38:00,19,38,42,20:20:00,1
6/3/2023,16:11:00,16,11,20,16:31:00,0
6/3/2023,20:15:00,20,15,15,20:30:00,0
6/3/2023,18:24:00,18,24,22,18:46:00,1
6/3/2023,20:13:00,20,13,11,20:24:00,1
6/3/2023,07:57:00,7,57,20,08:17:00,1
6/3/2023,10:59:00,10,59,27,11:26:00,1
6/3/2023,07:52:00,7,52,32,08:24:00,0
6/3/2023,19:30:00,19,30,32,20:02:00,1
6/3/2023,16:57:00,16,57,44,17:41:00,0
6/3/2023,13:08:00,13,8,3,13:11:00,0
6/3/2023,14:22:00,14,22,20,14:42:00,0
6/3/2023,17:23:00,17,23,41,18:04:00,1
6/3/2023,19:40:00,19,40,34,20:14:00,0
6/3/2023,14:18:00,14,18,6,14:24:00,0
6/3/2023,19:35:00,19,35,14,19:49:00,0
6/3/2023,10:23:00,10,23,30,10:53:00,1
6/3/2023,12:36:00,12,36,42,13:18:00,0
6/3/2023,19:54:00,19,54,36,20:30:00,1
6/3/2023,20:53:00,20,53,11,21:04:00,1
6/3/2023,18:27:00,18,27,14,18:41:00,0
6/3/2023,10:15:00,10,15,44,10:59:00,1
6/3/2023,07:23:00,7,23,9,07:32:00,1
6/3/2023,20:55:00,20,55,33,21:28:00,0
6/3/2023,13:24:00,13,24,27,13:51:00,1
6/3/2023,14:02:00,14,2,22,14:24:00,0
6/3/2023,20:18:00,20,18,21,20:39:00,1
6/3/2023,13:25:00,13,25,39,14:04:00,0
6/3/2023,13:40:00,13,40,14,13:54:00,1
6/3/2023,21:01:00,21,1,23,21:24:00,1
6/3/2023,14:29:00,14,29,43,15:12:00,1
6/3/2023,17:53:00,17,53,37,18:30:00,0
6/3/2023,16:56:00,16,56,38,17:34:00,0
6/3/2023,18:55:00,18,55,6,19:01:00,1
6/3/2023,16:19:00,16,19,14,16:33:00,0
6/3/2023,17:56:00,17,56,17,18:13:00,1
6/3/2023,20:23:00,20,23,45,21:08:00,1
6/3/2023,12:52:00,12,52,45,13:37:00,1
6/3/2023,08:28:00,8,28,37,09:05:00,1
6/3/2023,19:23:00,19,23,25,19:48:00,0
6/3/2023,13:22:00,13,22,34,13:56:00,1
6/3/2023,07:28:00,7,28,7,07:35:00,1
6/3/2023,08:54:00,8,54,27,09:21:00,0
6/3/2023,18:00:00,18,0,34,18:34:00,0
6/3/2023,18:52:00,18,52,30,19:22:00,0
6/3/2023,16:46:00,16,46,25,17:11:00,0
6/3/2023,09:06:00,9,6,21,09:27:00,0
6/3/2023,19:42:00,19,42,38,20:20:00,0
6/3/2023,09:44:00,9,44,15,09:59:00,0
6/3/2023,10:18:00,10,18,13,10:31:00,0
6/3/2023,11:51:00,11,51,6,11:57:00,1
6/3/2023,13:07:00,13,7,45,13:52:00,0
6/3/2023,09:56:00,9,56,10,10:06:00,1
6/3/2023,20:11:00,20,11,18,20:29:00,1
6/3/2023,14:30:00,14,30,35,15:05:00,0
6/3/2023,09:58:00,9,58,10,10:08:00,0
6/3/2023,18:47:00,18,47,32,19:19:00,1
6/3/2023,16:13:00,16,13,26,16:39:00,1
6/3/2023,07:55:00,7,55,6,08:01:00,0
6/3/2023,17:51:00,17,51,22,18:13:00,0
6/3/2023,07:20:00,7,20,45,08:05:00,0
6/3/2023,17:52:00,17,52,30,18:22:00,1
6/3/2023,15:13:00,15,13,34,15:47:00,1
6/3/2023,12:14:00,12,14,45,12:59:00,0
6/3/2023,11:33:00,11,33,29,12:02:00,0
6/3/2023,08:26:00,8,26,27,08:53:00,1
6/3/2023,20:13:00,20,13,16,20:29:00,1
6/3/2023,15:31:00,15,31,34,16:05:00,0
6/3/2023,09:00:00,9,0,8,09:08:00,1
6/3/2023,11:39:00,11,39,36,12:15:00,0
7/3/2023,18:06:00,18,6,6,18:12:00,0
7/3/2023,16:42:00,16,42,24,17:06:00,1
7/3/2023,20:13:00,20,13,36,20:49:00,0
7/3/2023,07:20:00,7,20,23,07:43:00,0
7/3/2023,07:50:00,7,50,36,08:26:00,1
7/3/2023,11:46:00,11,46,5,11:51:00,0
7/3/2023,09:31:00,9,31,25,09:56:00,0
7/3/2023,10:36:00,10,36,28,11:04:00,1
7/3/2023,13:14:00,13,14,44,13:58:00,1
7/3/2023,07:08:00,7,8,20,07:28:00,1
7/3/2023,08:19:00,8,19,37,08:56:00,0
7/3/2023,13:51:00,13,51,44,14:35:00,0
7/3/2023,10:42:00,10,42,16,10:58:00,1
7/3/2023,14:17:00,14,17,18,14:35:00,0
7/3/2023,13:28:00,13,28,23,13:51:00,1
7/3/2023,09:13:00,9,13,14,09:27:00,0
7/3/2023,08:15:00,8,15,33,08:48:00,0
7/3/2023,16:32:00,16,32,36,17:08:00,1
7/3/2023,07:42:00,7,42,33,08:15:00,1
7/3/2023,21:00:00,21,0,29,21:29:00,1
7/3/2023,07:56:00,7,56,12,08:08:00,1
7/3/2023,12:29:00,12,29,32,13:01:00,0
7/3/2023,20:37:00,20,37,39,21:16:00,1
7/3/2023,14:03:00,14,3,45,14:48:00,0
7/3/2023,07:45:00,7,45,45,08:30:00,1
7/3/2023,18:26:00,18,26,18,18:44:00,1
7/3/2023,09:27:00,9,27,39,10:06:00,0
7/3/2023,09:38:00,9,38,21,09:59:00,0
7/3/2023,08:24:00,8,24,23,08:47:00,1
7/3/2023,16:23:00,16,23,4,16:27:00,1
7/3/2023,11:20:00,11,20,37,11:57:00,0
7/3/2023,11:01:00,11,1,18,11:19:00,0
7/3/2023,17:09:00,17,9,4,17:13:00,0
7/3/2023,13:44:00,13,44,17,14:01:00,0
7/3/2023,07:29:00,7,29,17,07:46:00,0
7/3/2023,09:38:00,9,38,39,10:17:00,1
7/3/2023,16:05:00,16,5,43,16:48:00,0
7/3/2023,11:15:00,11,15,14,11:29:00,1
7/3/2023,07:10:00,7,10,13,07:23:00,1
7/3/2023,14:40:00,14,40,25,15:05:00,0
7/3/2023,17:19:00,17,19,9,17:28:00,0
7/3/2023,16:46:00,16,46,19,17:05:00,1
7/3/2023,07:54:00,7,54,6,08:00:00,1
7/3/2023,14:45:00,14,45,10,14:55:00,1
7/3/2023,17:37:00,17,37,35,18:12:00,1
7/3/2023,16:39:00,16,39,17,16:56:00,1
7/3/2023,17:51:00,17,51,35,18:26:00,1
7/3/2023,16:22:00,16,22,28,16:50:00,0
7/3/2023,19:50:00,19,50,13,20:03:00,0
7/3/2023,09:29:00,9,29,26,09:55:00,0
7/3/2023,17:37:00,17,37,28,18:05:00,0
7/3/2023,21:05:00,21,5,41,21:46:00,0
7/3/2023,20:42:00,20,42,20,21:02:00,0
7/3/2023,17:28:00,17,28,28,17:56:00,1
7/3/2023,09:40:00,9,40,35,10:15:00,0
7/3/2023,07:38:00,7,38,15,07:53:00,0
7/3/2023,09:14:00,9,14,28,09:42:00,1
7/3/2023,21:57:00,21,57,36,22:33:00,1
7/3/2023,18:02:00,18,2,5,18:07:00,0
7/3/2023,15:50:00,15,50,38,16:28:00,0
7/3/2023,17:55:00,17,55,39,18:34:00,1
7/3/2023,15:01:00,15,1,43,15:44:00,1
7/3/2023,21:12:00,21,12,32,21:44:00,0
7/3/2023,15:57:00,15,57,16,16:13:00,1
7/3/2023,13:54:00,13,54,15,14:09:00,1
7/3/2023,15:08:00,15,8,21,15:29:00,1
7/3/2023,10:08:00,10,8,12,10:20:00,1
7/3/2023,21:22:00,21,22,12,21:34:00,0
7/3/2023,07:48:00,7,48,10,07:58:00,1
7/3/2023,11:56:00,11,56,19,12:15:00,1
7/3/2023,15:01:00,15,1,18,15:19:00,0
7/3/2023,10:56:00,10,56,11,11:07:00,1
7/3/2023,18:09:00,18,9,26,18:35:00,0
7/3/2023,09:34:00,9,34,14,09:48:00,1
7/3/2023,12:32:00,12,32,25,12:57:00,1
7/3/2023,18:37:00,18,37,40,19:17:00,1
7/3/2023,21:55:00,21,55,42,22:37:00,1
7/3/2023,20:52:00,20,52,20,21:12:00,0
7/3/2023,17:41:00,17,41,36,18:17:00,0
7/3/2023,13:30:00,13,30,18,13:48:00,0
7/3/2023,10:17:00,10,17,16,10:33:00,0
7/3/2023,07:27:00,7,27,3,07:30:00,0
7/3/2023,16:20:00,16,20,28,16:48:00,1
7/3/2023,11:16:00,11,16,16,11:32:00,1
7/3/2023,19:36:00,19,36,9,19:45:00,0
7/3/2023,10:45:00,10,45,12,10:57:00,0
7/3/2023,10:08:00,10,8,22,10:30:00,0
7/3/2023,16:27:00,16,27,3,16:30:00,0
7/3/2023,18:12:00,18,12,29,18:41:00,0
7/3/2023,11:49:00,11,49,8,11:57:00,1
7/3/2023,12:23:00,12,23,3,12:26:00,0
7/3/2023,12:01:00,12,1,11,12:12:00,0
7/3/2023,20:40:00,20,40,38,21:18:00,0
7/3/2023,20:27:00,20,27,6,20:33:00,1
7/3/2023,19:15:00,19,15,30,19:45:00,0
7/3/2023,16:04:00,16,4,36,16:40:00,0
7/3/2023,12:25:00,12,25,23,12:48:00,1
7/3/2023,08:01:00,8,1,18,08:19:00,1
7/3/2023,11:24:00,11,24,19,11:43:00,1
7/3/2023,17:48:00,17,48,31,18:19:00,0
7/3/2023,11:11:00,11,11,13,11:24:00,0
7/3/2023,14:40:00,14,40,32,15:12:00,0
7/3/2023,21:29:00,21,29,6,21:35:00,0
7/3/2023,16:58:00,16,58,15,17:13:00,1
7/3/2023,17:43:00,17,43,21,18:04:00,1
7/3/2023,12:36:00,12,36,35,13:11:00,1
7/3/2023,11:19:00,11,19,5,11:24:00,1
7/3/2023,15:25:00,15,25,15,15:40:00,1
7/3/2023,07:19:00,7,19,16,07:35:00,1
7/3/2023,13:52:00,13,52,45,14:37:00,0
7/3/2023,10:20:00,10,20,41,11:01:00,1
7/3/2023,17:06:00,17,6,9,17:15:00,0
7/3/2023,09:05:00,9,5,18,09:23:00,1
7/3/2023,10:31:00,10,31,25,10:56:00,1
7/3/2023,19:47:00,19,47,31,20:18:00,0
7/3/2023,20:42:00,20,42,8,20:50:00,1
7/3/2023,10:54:00,10,54,23,11:17:00,1
7/3/2023,15:35:00,15,35,36,16:11:00,0
7/3/2023,16:33:00,16,33,19,16:52:00,0
7/3/2023,12:48:00,12,48,8,12:56:00,0
7/3/2023,10:40:00,10,40,7,10:47:00,0
7/3/2023,15:11:00,15,11,21,15:32:00,1
7/3/2023,11:14:00,11,14,40,11:54:00,1
7/3/2023,10:12:00,10,12,32,10:44:00,0
7/3/2023,12:10:00,12,10,32,12:42:00,1
7/3/2023,09:42:00,9,42,15,09:57:00,0
7/3/2023,18:18:00,18,18,34,18:52:00,1
7/3/2023,15:57:00,15,57,12,16:09:00,0
7/3/2023,12:20:00,12,20,38,12:58:00,0
7/3/2023,10:34:00,10,34,44,11:18:00,0
7/3/2023,08:22:00,8,22,25,08:47:00,0
7/3/2023,09:24:00,9,24,36,10:00:00,0
7/3/2023,17:03:00,17,3,37,17:40:00,1
7/3/2023,14:46:00,14,46,18,15:04:00,0
7/3/2023,07:33:00,7,33,9,07:42:00,1
7/3/2023,12:08:00,12,8,41,12:49:00,1
7/3/2023,10:48:00,10,48,35,11:23:00,1
7/3/2023,17:02:00,17,2,33,17:35:00,1
7/3/2023,12:07:00,12,7,28,12:35:00,0
7/3/2023,10:48:00,10,48,14,11:02:00,0
7/3/2023,14:54:00,14,54,11,15:05:00,0
7/3/2023,13:06:00,13,6,19,13:25:00,0
7/3/2023,08:14:00,8,14,15,08:29:00,1
7/3/2023,08:31:00,8,31,9,08:40:00,0
7/3/2023,14:15:00,14,15,11,14:26:00,1
7/3/2023,13:15:00,13,15,36,13:51:00,0
7/3/2023,09:49:00,9,49,4,09:53:00,0
7/3/2023,13:15:00,13,15,3,13:18:00,1
7/3/2023,13:47:00,13,47,43,14:30:00,0
7/3/2023,17:21:00,17,21,41,18:02:00,0
7/3/2023,20:29:00,20,29,31,21:00:00,1
7/3/2023,20:39:00,20,39,8,20:47:00,0
7/3/2023,07:51:00,7,51,22,08:13:00,1
7/3/2023,14:01:00,14,1,26,14:27:00,1
7/3/2023,21:05:00,21,5,18,21:23:00,1
7/3/2023,19:40:00,19,40,12,19:52:00,0
7/3/2023,17:04:00,17,4,16,17:20:00,0
7/3/2023,13:37:00,13,37,15,13:52:00,1
7/3/2023,18:40:00,18,40,3,18:43:00,1
7/3/2023,10:52:00,10,52,14,11:06:00,0
7/3/2023,08:43:00,8,43,19,09:02:00,1
7/3/2023,07:35:00,7,35,44,08:19:00,0
7/3/2023,09:32:00,9,32,45,10:17:00,1
7/3/2023,16:04:00,16,4,36,16:40:00,1
7/3/2023,14:21:00,14,21,20,14:41:00,0
7/3/2023,14:29:00,14,29,37,15:06:00,1
7/3/2023,20:56:00,20,56,45,21:41:00,0
7/3/2023,14:16:00,14,16,3,14:19:00,1
7/3/2023,09:36:00,9,36,39,10:15:00,1
7/3/2023,20:48:00,20,48,25,21:13:00,1
7/3/2023,16:34:00,16,34,44,17:18:00,1
7/3/2023,08:56:00,8,56,34,09:30:00,0
7/3/2023,09:37:00,9,37,18,09:55:00,1
7/3/2023,15:21:00,15,21,38,15:59:00,1
7/3/2023,20:47:00,20,47,27,21:14:00,0
7/3/2023,17:36:00,17,36,9,17:45:00,0
7/3/2023,07:36:00,7,36,5,07:41:00,1
7/3/2023,09:03:00,9,3,32,09:35:00,1
7/3/2023,10:35:00,10,35,42,11:17:00,0
7/3/2023,15:29:00,15,29,26,15:55:00,0
7/3/2023,15:35:00,15,35,8,15:43:00,0
7/3/2023,14:42:00,14,42,18,15:00:00,1
8/3/2023,14:03:00,14,3,6,14:09:00,0
8/3/2023,07:07:00,7,7,40,07:47:00,0
8/3/2023,21:42:00,21,42,30,22:12:00,1
8/3/2023,12:00:00,12,0,8,12:08:00,0
8/3/2023,10:41:00,10,41,12,10:53:00,1
8/3/2023,16:51:00,16,51,41,17:32:00,0
8/3/2023,18:22:00,18,22,26,18:48:00,1
8/3/2023,20:29:00,20,29,17,20:46:00,1
8/3/2023,21:03:00,21,3,24,21:27:00,1
8/3/2023,13:04:00,13,4,29,13:33:00,1
8/3/2023,10:34:00,10,34,44,11:18:00,1
8/3/2023,11:05:00,11,5,11,11:16:00,1
8/3/2023,20:27:00,20,27,18,20:45:00,1
8/3/2023,15:54:00,15,54,44,16:38:00,0
8/3/2023,12:25:00,12,25,10,12:35:00,1
8/3/2023,12:46:00,12,46,27,13:13:00,1
8/3/2023,17:58:00,17,58,20,18:18:00,0
8/3/2023,07:42:00,7,42,24,08:06:00,1
8/3/2023,13:34:00,13,34,33,14:07:00,0
8/3/2023,19:33:00,19,33,13,19:46:00,0
8/3/2023,21:15:00,21,15,23,21:38:00,1
8/3/2023,20:13:00,20,13,38,20:51:00,0
8/3/2023,15:51:00,15,51,8,15:59:00,0
8/3/2023,07:32:00,7,32,15,07:47:00,1
8/3/2023,15:26:00,15,26,41,16:07:00,0
8/3/2023,19:19:00,19,19,31,19:50:00,0
8/3/2023,18:07:00,18,7,41,18:48:00,1
8/3/2023,16:53:00,16,53,25,17:18:00,1
8/3/2023,08:04:00,8,4,34,08:38:00,0
8/3/2023,10:52:00,10,52,22,11:14:00,0
8/3/2023,14:03:00,14,3,11,14:14:00,1
8/3/2023,21:56:00,21,56,20,22:16:00,0
8/3/2023,07:37:00,7,37,21,07:58:00,0
8/3/2023,18:22:00,18,22,44,19:06:00,1
8/3/2023,18:56:00,18,56,5,19:01:00,1
8/3/2023,20:07:00,20,7,33,20:40:00,0
8/3/2023,16:19:00,16,19,23,16:42:00,1
8/3/2023,10:17:00,10,17,22,10:39:00,1
8/3/2023,12:17:00,12,17,4,12:21:00,0
8/3/2023,19:28:00,19,28,34,20:02:00,1
8/3/2023,12:41:00,12,41,7,12:48:00,0
8/3/2023,09:13:00,9,13,6,09:19:00,0
8/3/2023,21:51:00,21,51,13,22:04:00,0
8/3/2023,11:20:00,11,20,29,11:49:00,1
8/3/2023,18:29:00,18,29,23,18:52:00,1
8/3/2023,08:31:00,8,31,34,09:05:00,0
8/3/2023,13:25:00,13,25,15,13:40:00,0
8/3/2023,13:02:00,13,2,38,13:40:00,1
8/3/2023,10:38:00,10,38,35,11:13:00,1
8/3/2023,20:21:00,20,21,31,20:52:00,0
8/3/2023,09:44:00,9,44,21,10:05:00,1
8/3/2023,10:26:00,10,26,14,10:40:00,0
8/3/2023,09:41:00,9,41,36,10:17:00,1
8/3/2023,10:44:00,10,44,17,11:01:00,1
8/3/2023,08:37:00,8,37,16,08:53:00,1
8/3/2023,09:53:00,9,53,42,10:35:00,0
8/3/2023,16:26:00,16,26,24,16:50:00,1
8/3/2023,10:42:00,10,42,32,11:14:00,1
8/3/2023,11:40:00,11,40,6,11:46:00,0
8/3/2023,13:23:00,13,23,45,14:08:00,0
8/3/2023,19:44:00,19,44,38,20:22:00,0
8/3/2023,19:29:00,19,29,23,19:52:00,1
8/3/2023,15:02:00,15,2,17,15:19:00,1
8/3/2023,12:57:00,12,57,17,13:14:00,1
8/3/2023,09:37:00,9,37,12,09:49:00,1
8/3/2023,14:15:00,14,15,34,14:49:00,1
8/3/2023,19:48:00,19,48,33,20:21:00,1
8/3/2023,09:01:00,9,1,24,09:25:00,1
8/3/2023,13:44:00,13,44,14,13:58:00,1
8/3/2023,07:00:00,7,0,31,07:31:00,0
8/3/2023,07:55:00,7,55,34,08:29:00,1
8/3/2023,09:58:00,9,58,45,10:43:00,0
8/3/2023,13:09:00,13,9,9,13:18:00,1
8/3/2023,15:45:00,15,45,30,16:15:00,0
8/3/2023,17:31:00,17,31,9,17:40:00,0
8/3/2023,07:10:00,7,10,21,07:31:00,0
8/3/2023,18:22:00,18,22,21,18:43:00,1
8/3/2023,12:17:00,12,17,17,12:34:00,1
8/3/2023,19:42:00,19,42,15,19:57:00,0
8/3/2023,14:07:00,14,7,27,14:34:00,1
8/3/2023,09:18:00,9,18,17,09:35:00,0
8/3/2023,12:38:00,12,38,42,13:20:00,1
8/3/2023,07:43:00,7,43,10,07:53:00,1
8/3/2023,19:41:00,19,41,3,19:44:00,1
8/3/2023,18:28:00,18,28,15,18:43:00,1
8/3/2023,21:23:00,21,23,44,22:07:00,0
8/3/2023,14:51:00,14,51,35,15:26:00,1
8/3/2023,17:55:00,17,55,37,18:32:00,1
8/3/2023,09:34:00,9,34,36,10:10:00,0
8/3/2023,20:36:00,20,36,24,21:00:00,1
8/3/2023,09:09:00,9,9,20,09:29:00,1
8/3/2023,09:16:00,9,16,15,09:31:00,1
8/3/2023,14:55:00,14,55,18,15:13:00,1
8/3/2023,07:14:00,7,14,41,07:55:00,1
8/3/2023,08:29:00,8,29,8,08:37:00,0
8/3/2023,20:06:00,20,6,3,20:09:00,1
8/3/2023,09:39:00,9,39,26,10:05:00,0
8/3/2023,07:21:00,7,21,21,07:42:00,0
8/3/2023,11:21:00,11,21,10,11:31:00,1
8/3/2023,20:12:00,20,12,26,20:38:00,1
8/3/2023,18:28:00,18,28,36,19:04:00,0
8/3/2023,19:37:00,19,37,7,19:44:00,1
8/3/2023,21:08:00,21,8,9,21:17:00,1
8/3/2023,14:01:00,14,1,13,14:14:00,1
8/3/2023,20:59:00,20,59,9,21:08:00,1
8/3/2023,12:16:00,12,16,5,12:21:00,1
8/3/2023,10:11:00,10,11,24,10:35:00,0
8/3/2023,10:27:00,10,27,44,11:11:00,0
8/3/2023,15:26:00,15,26,33,15:59:00,1
8/3/2023,09:22:00,9,22,34,09:56:00,0
8/3/2023,11:57:00,11,57,29,12:26:00,1
8/3/2023,21:25:00,21,25,22,21:47:00,0
8/3/2023,19:33:00,19,33,13,19:46:00,1
8/3/2023,08:24:00,8,24,13,08:37:00,1
8/3/2023,14:39:00,14,39,16,14:55:00,0
8/3/2023,16:47:00,16,47,42,17:29:00,0
8/3/2023,07:53:00,7,53,8,08:01:00,1
8/3/2023,08:58:00,8,58,5,09:03:00,1
8/3/2023,07:47:00,7,47,27,08:14:00,1
8/3/2023,21:18:00,21,18,29,21:47:00,1
8/3/2023,09:40:00,9,40,24,10:04:00,1
8/3/2023,16:41:00,16,41,33,17:14:00,0
8/3/2023,16:44:00,16,44,40,17:24:00,1
8/3/2023,07:23:00,7,23,27,07:50:00,0
8/3/2023,20:48:00,20,48,19,21:07:00,1
8/3/2023,17:35:00,17,35,24,17:59:00,0
8/3/2023,08:09:00,8,9,4,08:13:00,1
8/3/2023,07:59:00,7,59,43,08:42:00,0
8/3/2023,07:39:00,7,39,23,08:02:00,0
8/3/2023,12:45:00,12,45,6,12:51:00,0
8/3/2023,10:23:00,10,23,10,10:33:00,1
8/3/2023,21:17:00,21,17,34,21:51:00,1
8/3/2023,20:57:00,20,57,3,21:00:00,1
8/3/2023,10:16:00,10,16,15,10:31:00,1
8/3/2023,11:43:00,11,43,22,12:05:00,1
8/3/2023,08:25:00,8,25,26,08:51:00,1
8/3/2023,13:49:00,13,49,24,14:13:00,1
8/3/2023,13:58:00,13,58,19,14:17:00,1
8/3/2023,15:41:00,15,41,29,16:10:00,0
8/3/2023,16:25:00,16,25,10,16:35:00,1
8/3/2023,19:41:00,19,41,15,19:56:00,0
8/3/2023,07:45:00,7,45,9,07:54:00,1
8/3/2023,14:07:00,14,7,31,14:38:00,1
8/3/2023,11:14:00,11,14,12,11:26:00,0
8/3/2023,15:32:00,15,32,14,15:46:00,0
8/3/2023,13:25:00,13,25,34,13:59:00,0
8/3/2023,17:59:00,17,59,42,18:41:00,1
9/3/2023,19:28:00,19,28,31,19:59:00,1
9/3/2023,08:11:00,8,11,41,08:52:00,0
9/3/2023,08:39:00,8,39,26,09:05:00,1
9/3/2023,10:59:00,10,59,9,11:08:00,0
9/3/2023,08:59:00,8,59,28,09:27:00,1
9/3/2023,21:53:00,21,53,21,22:14:00,0
9/3/2023,15:39:00,15,39,45,16:24:00,1
9/3/2023,12:54:00,12,54,15,13:09:00,1
9/3/2023,11:58:00,11,58,29,12:27:00,1
9/3/2023,16:20:00,16,20,26,16:46:00,0
9/3/2023,18:40:00,18,40,34,19:14:00,0
9/3/2023,17:18:00,17,18,42,18:00:00,1
9/3/2023,08:47:00,8,47,18,09:05:00,0
9/3/2023,17:37:00,17,37,24,18:01:00,0
9/3/2023,14:55:00,14,55,16,15:11:00,1
9/3/2023,07:24:00,7,24,23,07:47:00,0
9/3/2023,11:18:00,11,18,27,11:45:00,1
9/3/2023,10:43:00,10,43,28,11:11:00,1
9/3/2023,12:27:00,12,27,5,12:32:00,1
9/3/2023,12:05:00,12,5,16,12:21:00,1
9/3/2023,12:52:00,12,52,20,13:12:00,0
9/3/2023,10:23:00,10,23,14,10:37:00,1
9/3/2023,14:06:00,14,6,30,14:36:00,1
9/3/2023,12:01:00,12,1,34,12:35:00,0
9/3/2023,18:42:00,18,42,22,19:04:00,0
9/3/2023,10:24:00,10,24,37,11:01:00,0
9/3/2023,10:07:00,10,7,28,10:35:00,0
9/3/2023,18:03:00,18,3,6,18:09:00,1
9/3/2023,13:49:00,13,49,8,13:57:00,0
9/3/2023,14:00:00,14,0,16,14:16:00,0
9/3/2023,18:20:00,18,20,12,18:32:00,0
9/3/2023,15:03:00,15,3,44,15:47:00,1
9/3/2023,18:25:00,18,25,22,18:47:00,1
9/3/2023,12:51:00,12,51,17,13:08:00,0
9/3/2023,14:18:00,14,18,28,14:46:00,1
9/3/2023,18:41:00,18,41,37,19:18:00,1
9/3/2023,18:34:00,18,34,35,19:09:00,0
9/3/2023,09:40:00,9,40,45,10:25:00,1
9/3/2023,09:05:00,9,5,28,09:33:00,1
9/3/2023,19:49:00,19,49,29,20:18:00,0
9/3/2023,07:34:00,7,34,7,07:41:00,1
9/3/2023,14:59:00,14,59,19,15:18:00,0
9/3/2023,21:47:00,21,47,29,22:16:00,1
9/3/2023,20:53:00,20,53,11,21:04:00,1
9/3/2023,09:22:00,9,22,27,09:49:00,1
9/3/2023,19:32:00,19,32,9,19:41:00,0
9/3/2023,17:12:00,17,12,39,17:51:00,0
9/3/2023,20:57:00,20,57,27,21:24:00,1
9/3/2023,17:17:00,17,17,18,17:35:00,1
9/3/2023,16:22:00,16,22,37,16:59:00,0
9/3/2023,09:21:00,9,21,34,09:55:00,0
9/3/2023,08:04:00,8,4,45,08:49:00,1
9/3/2023,12:29:00,12,29,26,12:55:00,0
9/3/2023,11:48:00,11,48,26,12:14:00,1
9/3/2023,19:08:00,19,8,22,19:30:00,1
9/3/2023,14:13:00,14,13,27,14:40:00,0
9/3/2023,16:32:00,16,32,33,17:05:00,1
9/3/2023,20:16:00,20,16,29,20:45:00,1
9/3/2023,15:02:00,15,2,9,15:11:00,1
9/3/2023,19:10:00,19,10,41,19:51:00,0
9/3/2023,17:50:00,17,50,3,17:53:00,1
9/3/2023,08:35:00,8,35,6,08:41:00,0
9/3/2023,08:14:00,8,14,38,08:52:00,0
9/3/2023,08:02:00,8,2,29,08:31:00,1
9/3/2023,11:53:00,11,53,35,12:28:00,1
9/3/2023,12:57:00,12,57,41,13:38:00,0
9/3/2023,19:59:00,19,59,44,20:43:00,1
9/3/2023,16:41:00,16,41,5,16:46:00,1
9/3/2023,18:08:00,18,8,8,18:16:00,1
9/3/2023,20:33:00,20,33,14,20:47:00,0
9/3/2023,16:35:00,16,35,20,16:55:00,0
9/3/2023,07:18:00,7,18,12,07:30:00,0
9/3/2023,12:00:00,12,0,29,12:29:00,1
9/3/2023,17:53:00,17,53,3,17:56:00,1
9/3/2023,14:31:00,14,31,14,14:45:00,1
9/3/2023,20:38:00,20,38,32,21:10:00,1
9/3/2023,09:33:00,9,33,3,09:36:00,1
9/3/2023,15:08:00,15,8,7,15:15:00,0
9/3/2023,12:47:00,12,47,8,12:55:00,1
9/3/2023,11:33:00,11,33,26,11:59:00,1
9/3/2023,18:26:00,18,26,14,18:40:00,1
9/3/2023,14:11:00,14,11,7,14:18:00,1
9/3/2023,13:29:00,13,29,7,13:36:00,1
9/3/2023,11:59:00,11,59,34,12:33:00,0
9/3/2023,18:07:00,18,7,8,18:15:00,1
9/3/2023,18:45:00,18,45,36,19:21:00,1
9/3/2023,18:00:00,18,0,33,18:33:00,0
